trip_uuid,observed_route_type,osrm_distance_km,osrm_minutes,structural_risk,ftl_predicted_eta,ftl_late_probability,ftl_transport_cost_inr,ftl_expected_total_cost_inr,carting_predicted_eta,carting_late_probability,carting_transport_cost_inr,carting_expected_total_cost_inr,recommended_route_type,recommended_expected_cost_inr,observed_expected_cost_inr,estimated_saving_vs_observed_inr,distance_band,time_bucket,structural_risk_band
trip-153835673562246389,Carting,137.4854,119.0,0.01450364795842681,238.68141956234854,0.8938512737660795,3674.7372,4599.025676007737,214.79149475279857,0.8319919673517513,4099.5912,4945.170173181472,FTL,4599.025676007737,4945.170173181472,346.14449717373463,50â€“150,night,medium
trip-153860757423211782,Carting,139.5362,97.0,0.0030451650974605135,312.0985762840275,0.9872432667634664,3711.6516,4829.470385949788,267.1857556331467,0.9661308454077683,4157.0136,5174.450533970177,FTL,4829.470385949788,5174.450533970177,344.9801480203896,50â€“150,late_evening,low
trip-153860096739851507,FTL,50.8587,41.0,0.0008521676394580263,85.28426338057672,0.690374888665867,2115.4566,2631.212571094087,109.43717596452613,0.792260261252895,1674.0436,2289.0480825554996,Carting,2289.0480825554996,2631.212571094087,342.1644885385872,50â€“150,late_evening,low
trip-153839249200828956,Carting,152.6296,136.0,0.019726101508029184,408.28954039874384,0.9957068588630373,3947.3328,5261.765310229007,299.8788332243998,0.9542313769303941,4523.6288,5600.502154913997,FTL,5261.765310229007,5600.502154913997,338.7368446849905,150â€“300,morning,medium
trip-153844318032309920,Carting,136.3254,120.0,0.01450364795842681,240.60772400970893,0.8953729592128299,3653.8572,4582.759127625833,216.69927780463223,0.8341790542851768,4067.1112000000003,4917.599282751853,FTL,4582.759127625833,4917.599282751853,334.84015512602036,50â€“150,night,medium
trip-153859631834092218,Carting,128.58440000000002,124.0,0.0008398490138107469,211.284399056196,0.8003594118991427,3514.5192,4337.267704061964,211.00680232664646,0.799371905808677,3850.3632000000007,4672.062757557632,FTL,4337.267704061964,4672.062757557632,334.79505349566807,50â€“150,evening,low
trip-153858765430997685,FTL,55.3282,42.0,0.04718219016086437,83.23482690783487,0.674731276429747,2195.9076,2699.7428920305433,98.45103616514147,0.7441784645727219,1799.1896000000002,2368.180904616644,Carting,2368.180904616644,2699.7428920305433,331.56198741389926,50â€“150,evening,medium
trip-153818805101752132,Carting,99.7722,102.0,0.2984051643812447,169.40988434888706,0.7397489436141239,2995.8995999999997,3704.593840504836,256.3812258442243,0.9515408099427571,3043.6216,4032.154456659827,FTL,3704.593840504836,4032.154456659827,327.56061615499084,50â€“150,night,high
trip-153817742615295978,Carting,127.9161,100.0,0.0050401841775505555,167.083211704669,0.7400625324814886,3502.4898,4206.687489650082,166.20120478129323,0.7362743481385925,3831.6508,4532.190383631883,FTL,4206.687489650082,4532.190383631883,325.5028939818012,50â€“150,late_evening,low
trip-153851635269977009,Carting,150.5634,163.0,0.0025167557331941073,339.9184690532326,0.9610997337628218,3910.1412,5070.528004987876,261.55612179596443,0.8124016463372127,4465.7752,5395.088266760535,FTL,5070.528004987876,5395.088266760535,324.56026177265903,150â€“300,late_evening,low
trip-153843801925345211,Carting,145.5474,144.0,0.004611951934776134,327.6063505267888,0.9689357638123292,3819.8532,4959.533782959742,259.7500386387864,0.8734952771905939,4325.3272,5281.5749158728695,FTL,4959.533782959742,5281.5749158728695,322.0411329131275,50â€“150,late_evening,low
trip-153818424967565690,Carting,144.46460000000002,127.0,0.01136456167221448,375.73873530025253,0.9930571992583354,3800.3628000000003,5048.368870229673,293.6674943653337,0.9584841463590151,4295.0088000000005,5361.5858619101755,FTL,5048.368870229673,5361.5858619101755,313.21699168050236,50â€“150,night,medium
trip-153822840170097558,Carting,133.2437,192.0,0.3470949259277891,214.69694813891678,0.4136354395107544,3598.3866,4234.5982160332105,199.12821228077698,0.332937576402167,3980.8235999999997,4545.548812762638,FTL,4234.5982160332105,4545.548812762638,310.95059672942716,50â€“150,afternoon,high
trip-153826601960890438,FTL,59.8952,43.0,0.01258447224506051,91.93061087636626,0.7101753439917657,2278.1136,2817.0624937486155,101.86672326857838,0.7534389373922608,1927.0656000000001,2507.518515233287,Carting,2507.518515233287,2817.0624937486155,309.5439785153285,50â€“150,night,medium
trip-153827007746799116,Carting,119.1345,107.0,0.006874793517937346,193.07495577577106,0.8080239755879436,3344.4210000000003,4134.582899345514,210.6435155404483,0.861479589238269,3585.766,4437.792825700031,FTL,4134.582899345514,4437.792825700031,303.20992635451694,50â€“150,night,low
trip-153839404278720328,FTL,69.4769,47.0,0.014097179978442486,102.54659631293234,0.7360386457337834,2450.5842000000002,3023.6967154927565,91.6290033474725,0.6862976331440472,2195.3532,2721.7600232669683,Carting,2721.7600232669683,3023.6967154927565,301.9366922257882,50â€“150,morning,medium
trip-153826370601756719,Carting,143.9141,144.0,0.004611951934776134,314.31651158675646,0.9587037877611783,3790.4538,4898.438717054102,248.62118808126223,0.8435543001410601,4279.5948,5198.614326233054,FTL,4898.438717054102,5198.614326233054,300.1756091789521,50â€“150,late_evening,low
trip-153859930385989175,Carting,165.00240000000002,168.0,0.0019596250923974022,363.23117676107836,0.9731899881231535,4170.0432,5383.100547583733,235.8829883468154,0.6817539924379212,4870.0672,5682.7101729125925,FTL,5383.100547583733,5682.7101729125925,299.6096253288597,150â€“300,evening,low
trip-153834597357825742,Carting,122.6234,110.0,0.002448921245514441,241.33137439825808,0.9190557469914462,3407.2212,4349.411822292239,249.7843979571246,0.9319750228289462,3683.4552000000003,4649.0115073287225,FTL,4349.411822292239,4649.0115073287225,299.5996850364836,50â€“150,late_evening,low
trip-153859960080004284,Carting,123.72489999999999,91.0,0.003642485678086185,205.2033006710339,0.8941079824958665,3427.0481999999997,4284.508792590001,207.70486413527385,0.8992570755080079,3714.2972,4579.335466024552,FTL,4284.508792590001,4579.335466024552,294.8266734345516,50â€“150,evening,low
trip-153861028301961630,Carting,118.3157,98.0,0.0036805550724615895,236.05081106585354,0.9329079041360891,3329.6826,4268.238174199752,260.0836455979909,0.9595463301687669,3562.8396000000002,4562.780056280366,FTL,4268.238174199752,4562.780056280366,294.5418820806135,50â€“150,late_evening,low
trip-153835093542498117,FTL,64.30420000000001,45.0,0.01258447224506051,93.88478201132658,0.7081319209265023,2357.4756,2899.311124485904,96.83935979539088,0.7215143576559664,2050.5176,2604.9534984187653,Carting,2604.9534984187653,2899.311124485904,294.3576260671389,50â€“150,late_evening,medium
trip-153844023427168137,FTL,64.4716,49.0,0.014390876718258363,102.89377577443429,0.7270807705367636,2360.4888,2929.8167368172503,105.95850264012047,0.7403842635319049,2055.2048,2637.3139370461936,Carting,2637.3139370461936,2929.8167368172503,292.50279977105674,50â€“150,night,medium
trip-153827509202437565,Carting,96.7829,99.0,0.2984051643812447,169.4501987835609,0.7550185773521367,2942.0922,3658.5018862431903,256.5498071673525,0.9552596250665313,2959.9211999999998,3950.6506268679705,FTL,3658.5018862431903,3950.6506268679705,292.1487406247802,50â€“150,night,high
trip-153817638700741067,Carting,146.7208,130.0,0.0014275789970967987,293.07170079650604,0.9546111582697032,3840.9744,4904.423380727863,217.11861422197825,0.7954656000082468,4358.1824,5190.152428448079,FTL,4904.423380727863,5190.152428448079,285.72904772021593,50â€“150,late_evening,low
trip-153842984909596386,FTL,64.0065,52.0,0.008416606079053724,127.5797547673532,0.8097580775115213,2352.117,3012.1555482904673,135.15942726864014,0.8343638636198496,2042.182,2729.682786347205,Carting,2729.682786347205,3012.1555482904673,282.4727619432624,50â€“150,late_evening,medium
trip-153844133248967817,Carting,144.098,149.0,0.009860836534161888,318.7891199244226,0.9573388744088269,3793.764,4910.011677053259,247.50850597928144,0.8215457980200752,4284.744000000001,5190.533910968601,FTL,4910.011677053259,5190.533910968601,280.52223391534244,50â€“150,night,medium
trip-153847407783999693,FTL,71.0546,62.0,0.009434811572019789,157.85838184182145,0.8646698849071446,2478.9827999999998,3227.034506137215,147.2796925877574,0.834732883954335,2239.5288,2951.4546271526824,Carting,2951.4546271526824,3227.034506137215,275.57987898453257,50â€“150,morning,medium
trip-153843435875428805,Carting,119.1071,98.0,0.003931055315201122,308.82270053620374,0.985927958697941,3343.9278,4454.537180421377,325.0221126312338,0.9901401962498355,3584.9988000000003,4730.113123387386,FTL,4454.537180421377,4730.113123387386,275.57594296600837,50â€“150,late_evening,low
trip-153844065658455225,Carting,123.7458,109.0,0.006874793517937346,225.9018743740911,0.8921963760957132,3427.4244,4325.326336796039,221.66759555088944,0.8828065288333828,3714.8824,4599.620855518469,FTL,4325.326336796039,4599.620855518469,274.29451872243044,50â€“150,night,low
trip-153852929394908855,Carting,111.783,74.0,0.04359322581631305,182.07514463902947,0.888229350913518,3212.094,4020.358964734818,219.87811294429014,0.9484778661345747,3379.924,4293.919158955868,FTL,4020.358964734818,4293.919158955868,273.56019422104964,50â€“150,night,medium
trip-153825730923276362,FTL,63.3501,51.0,0.008416606079053724,116.42310644311361,0.7733246523298591,2340.3018,2959.810339051157,127.78048031233838,0.8145070532446965,2023.8028,2686.6172872470247,Carting,2686.6172872470247,2959.810339051157,273.1930518041322,50â€“150,late_evening,medium
trip-153860669218598763,Carting,148.4921,131.0,0.0014275789970967987,320.7031965068571,0.9742542907653048,3872.8577999999998,5001.391338396366,226.3112466233676,0.8228541379898784,4407.7788,5271.828362241674,FTL,5001.391338396366,5271.828362241674,270.4370238453075,50â€“150,late_evening,low
trip-153853799309447487,Carting,84.0789,56.0,0.004421616960914736,378.9920687078805,0.9990216972930492,2713.4202,3970.9151860622856,568.1917173829145,0.9999853806402104,2604.2092000000002,4240.5853250859345,FTL,3970.9151860622856,4240.5853250859345,269.67013902364897,50â€“150,night,low
trip-153851978262728087,Carting,115.2646,86.0,0.03891712047213469,250.3271305706675,0.9633672408270761,3274.7628,4257.1006815548735,278.9117945904522,0.980251014369941,3477.4088,4525.357896365875,FTL,4257.1006815548735,4525.357896365875,268.2572148110012,50â€“150,late_evening,medium
trip-153852543596713797,FTL,65.1491,47.0,0.008036624542608806,126.00095802555172,0.8244348549099905,2372.6838,3036.9031435060983,134.7411614859945,0.8508032120618526,2074.1748000000002,2769.0587290029157,Carting,2769.0587290029157,3036.9031435060983,267.84441450318263,50â€“150,night,medium
trip-153852206228896538,Carting,118.98200000000001,116.0,0.004525626738723821,210.2664187004437,0.829098804658495,3341.6760000000004,4176.758239730135,217.29699611921498,0.850113152610539,3581.4960000000005,4441.1465685437,FTL,4176.758239730135,4441.1465685437,264.38832881356484,50â€“150,late_evening,low
trip-153848817741334859,Carting,130.1055,189.0,0.3470949259277891,225.6749369701922,0.49374997538960147,3541.8990000000003,4240.123861635186,207.11491537590618,0.39234962682970786,3892.954,4503.358644166667,FTL,4240.123861635186,4503.358644166667,263.23478253148096,50â€“150,afternoon,high
trip-153818890098719210,FTL,65.1378,46.0,0.008036624542608806,117.93807264368326,0.8012586211527966,2372.4804,3008.9858558637648,128.49664319174732,0.8360071440749915,2073.8584,2748.8552584209906,Carting,2748.8552584209906,3008.9858558637648,260.13059744277416,50â€“150,night,medium
trip-153855805331347650,FTL,77.2146,81.0,0.002214935789203597,174.1343875317995,0.8467912786237841,2589.8628,3361.527214375491,152.88861515564574,0.7751328727634832,2412.0088,3105.3524666930334,Carting,3105.3524666930334,3361.527214375491,256.17474768245756,50â€“150,morning,low
trip-153836053466550572,Carting,117.9709,113.0,0.01168357026383774,315.0566760850236,0.9817992871600348,3323.4762,4444.489195750065,326.66209875892855,0.9858783573497947,3553.1852,4699.448576192754,FTL,4444.489195750065,4699.448576192754,254.9593804426895,50â€“150,night,medium
trip-153852095837827603,Carting,147.5636,133.0,0.0014275789970967987,322.19494225209655,0.9737431572563297,3856.1448,4987.406263132358,226.19518352213535,0.8145564134843973,4381.7808,5241.44937378647,FTL,4987.406263132358,5241.44937378647,254.04311065411184,50â€“150,late_evening,low
trip-153835314916002618,FTL,65.2694,46.0,0.008036624542608806,130.7550668776205,0.8427722661494609,2374.8492,3057.7454668299715,145.58679121245737,0.8816965859643352,2077.5432,2809.5650754070825,Carting,2809.5650754070825,3057.7454668299715,248.180391422889,50â€“150,night,medium
trip-153851254363234900,Carting,136.7808,128.0,0.0022666748691072044,243.1068432920802,0.8796416390117843,3662.0544,4588.088906090053,196.94630088730335,0.7237722632663527,4079.8624,4835.641133407784,FTL,4588.088906090053,4835.641133407784,247.5522273177312,50â€“150,evening,low
trip-153822252890884210,Carting,131.3495,166.0,0.3470949259277891,208.33279753295636,0.550564324716636,3564.291,4256.238757424231,183.9259380531184,0.4159494985936992,3927.786,4503.612625403087,FTL,4256.238757424231,4503.612625403087,247.37386797885574,50â€“150,afternoon,high
trip-153851970084343961,FTL,69.744,62.0,0.012547623864168262,112.40768052844138,0.6994363230166695,2455.392,3029.9255225652173,114.09761710130344,0.707271545143026,2202.832,2784.66300677412,Carting,2784.66300677412,3029.9255225652173,245.26251579109748,50â€“150,late_evening,medium
trip-153839817711900144,Carting,127.0894,174.0,0.3470949259277891,219.1234698948332,0.557102392388155,3487.6092,4204.407335983744,202.1784398569254,0.4632797860054024,3808.5032,4444.499972716551,FTL,4204.407335983744,4444.499972716551,240.09263673280748,50â€“150,afternoon,high
trip-153817849042450663,Carting,149.64050000000003,129.0,0.001329855860371402,281.68775337561533,0.9437326167836683,3893.5290000000005,4928.770815143065,191.13060635739043,0.6915438371662964,4439.934000000001,5167.96713129793,FTL,4928.770815143065,5167.96713129793,239.1963161548647,50â€“150,late_evening,low
trip-153826266617085891,FTL,63.58969999999999,45.0,0.005535920790212373,95.4038440988848,0.7150595111955604,2344.6146,2892.95204379555,115.07465992449953,0.7953066348617939,2030.5115999999998,2658.3142372798957,Carting,2658.3142372798957,2892.95204379555,234.63780651565412,50â€“150,late_evening,low
trip-153851711170558156,Carting,124.7743,108.0,0.003417894946138217,267.9476276879918,0.9558239825149737,3445.9374,4459.74464663347,243.37678403519743,0.9261070890107227,3743.6803999999997,4693.487512575755,FTL,4459.74464663347,4693.487512575755,233.74286594228488,50â€“150,late_evening,low
trip-153860998196116365,Carting,133.471,142.0,0.0019810984070295855,206.9189818196018,0.6924360660155626,3602.478,4362.5339966469855,174.16355428311687,0.520896455892878,3987.188,4595.963336512673,FTL,4362.5339966469855,4595.963336512673,233.42933986568733,50â€“150,late_evening,low
trip-153817631572544906,FTL,71.26939999999999,52.0,0.0,93.80487056334468,0.6677189074008193,2482.8491999999997,3004.3183948270985,95.0161152374086,0.6736636957342446,2245.5431999999996,2772.407278341939,Carting,2772.407278341939,3004.3183948270985,231.91111648515925,50â€“150,late_evening,low
trip-153818401854121454,Carting,109.63980000000001,74.0,0.04359322581631305,175.28694574765845,0.8723537361397581,3173.5164000000004,3960.2671595651964,203.85278640560165,0.9280242486380198,3319.9144,4191.632097130213,FTL,3960.2671595651964,4191.632097130213,231.3649375650166,50â€“150,night,medium
trip-153825878356435047,Carting,102.9924,102.0,0.00500286000874449,189.72009786135408,0.8169774575496126,3053.8632,3841.792124497514,236.98369392102373,0.9273248421893552,3133.7872,4071.4170089367253,FTL,3841.792124497514,4071.4170089367253,229.6248844392112,50â€“150,late_evening,low
trip-153831834457463261,FTL,69.3445,55.0,0.0009706557479903317,180.91094163274215,0.927813418676327,2448.201,3273.929592603648,191.24654068110988,0.9417642998558421,2191.6459999999997,3045.0212312901403,Carting,3045.0212312901403,3273.929592603648,228.9083613135076,50â€“150,afternoon,low
trip-153844536497091675,FTL,76.9647,60.0,0.0035885315319548797,143.3812130781192,0.8300877343068905,2585.3646,3287.1708933096834,130.62783164992484,0.7863126805631057,2405.0116,3059.4236035814024,Carting,3059.4236035814024,3287.1708933096834,227.74728972828098,50â€“150,night,low
trip-153843730942915459,FTL,73.6661,54.0,0.0,108.20151221906112,0.7240174887819152,2525.9898000000003,3104.40156882908,105.7490219577173,0.7129957152271916,2312.6508,2880.6467015290305,Carting,2880.6467015290305,3104.40156882908,223.75486730004968,50â€“150,late_evening,low
trip-153818144039179355,Carting,113.0008,93.0,0.0036805550724615895,205.81787210840747,0.890292320684455,3234.0144,4090.7963045590427,220.4222689813039,0.9182101132623348,3414.0224,4313.971994593775,FTL,4090.7963045590427,4313.971994593775,223.17569003473227,50â€“150,night,low
trip-153860848028848826,Carting,112.5835,109.0,0.004525626738723821,204.0134777657536,0.8357536108565703,3226.5029999999997,4052.406760959792,217.58922501140736,0.8730998584687927,3402.338,4274.066379257211,FTL,4052.406760959792,4274.066379257211,221.65961829741946,50â€“150,late_evening,low
trip-153853296140241859,Carting,130.19389999999999,166.0,0.3470949259277891,227.85121708974847,0.6540056880123724,3543.4901999999997,4326.195478185683,199.31273834064382,0.500626323787094,3895.4291999999996,4544.367838574834,FTL,4326.195478185683,4544.367838574834,218.17236038915144,50â€“150,night,high
trip-153835442923844663,FTL,63.848299999999995,69.0,0.03001350551917987,109.93814603261742,0.6463583392066353,2349.2694,2892.324861668553,131.66182928465992,0.7475934869048219,2037.7523999999999,2674.8728020217304,Carting,2674.8728020217304,2892.324861668553,217.45205964682236,50â€“150,night,medium
trip-153861002443221811,Carting,123.102,101.0,0.004055954283526358,173.95827747980567,0.7635796661637985,3415.8360000000002,4145.542388041511,158.4364422487367,0.6958210835989637,3696.856,4361.639426296955,FTL,4145.542388041511,4361.639426296955,216.0970382554442,50â€“150,late_evening,low
trip-153841773587625254,FTL,66.0395,61.0,0.29859840628251294,139.845637863407,0.8147257169411509,2388.7110000000002,3075.7651341973897,161.33030317692314,0.8763652369975039,2099.106,2859.9492248525985,Carting,2859.9492248525985,3075.7651341973897,215.81590934479118,50â€“150,evening,high
trip-153852401291912153,Carting,124.6431,147.0,0.00221772519005765,210.3440772021574,0.680117715429483,3443.5758,4204.322812119057,192.3561537152741,0.587728063853249,3740.0068,4418.5831393571725,FTL,4204.322812119057,4418.5831393571725,214.26032723811568,50â€“150,late_evening,low
trip-153855346663491521,Carting,144.0447,177.0,0.3470949259277891,319.2558780989917,0.9148678652124003,3792.8046,4888.750288804184,242.56140754197517,0.6615599199786049,4283.2516,5099.154375073253,FTL,4888.750288804184,5099.154375073253,210.404086269069,50â€“150,morning,high
trip-153819057730998867,FTL,71.0299,64.0,0.042097652796658704,167.49426337985463,0.8824074341695618,2478.5382,3254.73044384449,177.89921433791443,0.9043611104683298,2238.8372,3046.8161839099935,Carting,3046.8161839099935,3254.73044384449,207.91425993449639,50â€“150,night,medium
trip-153843320197726819,FTL,94.23150000000001,76.0,0.005828868182118332,540.4291533946624,0.9999538178066131,2896.1670000000004,4477.002215692632,440.48413873816804,0.9995745211507292,2888.4820000000004,4269.2375380517005,Carting,4269.2375380517005,4477.002215692632,207.76467764093104,50â€“150,late_evening,low
trip-153860253530737020,FTL,73.74600000000001,65.0,0.006246395716194049,120.72308475852894,0.7209948760610332,2527.428,3129.3716075475745,121.95586265159429,0.726472198654132,2314.8880000000004,2922.035824630255,Carting,2922.035824630255,3129.3716075475745,207.33578291731965,50â€“150,late_evening,low
trip-153819079033036780,Carting,98.6668,95.0,0.2985019605215761,167.66425357079677,0.7671948491106335,2976.0024,3694.92833169691,217.395672465424,0.908684848859703,3012.6704,3901.8041693606997,FTL,3694.92833169691,3901.8041693606997,206.87583766378975,50â€“150,night,high
trip-153834852376202973,Carting,115.80330000000001,112.0,0.0034425348870780782,219.57285831716726,0.8690665112050237,3284.4594,4158.138372236846,219.1808066293835,0.8680719523349324,3492.4924,4364.889989426233,FTL,4158.138372236846,4364.889989426233,206.7516171893867,50â€“150,late_evening,low
trip-153844682052653523,Carting,123.18299999999999,113.0,0.017961338755048753,296.45853092840713,0.9727383457007527,3417.294,4496.58023470719,263.48435133599605,0.9448971410185526,3699.124,4698.5412731812685,FTL,4496.58023470719,4698.5412731812685,201.96103847407812,50â€“150,night,medium
trip-153817551755638419,Carting,121.3474,99.0,0.031214019330075293,237.95267936713157,0.9338775696691286,3384.2532,4327.0973435688275,215.85906863847163,0.8963088415411566,3647.7272,4527.599758047521,FTL,4327.0973435688275,4527.599758047521,200.50241447869394,50â€“150,late_evening,medium
trip-153817679910810265,FTL,75.344,53.0,0.012439722262244208,183.12206927971832,0.9343826550793978,2556.192,3389.6274660991353,181.74084047762392,0.9324754765698483,2359.6319999999996,3189.3514192401713,Carting,3189.3514192401713,3389.6274660991353,200.27604685896404,50â€“150,late_evening,medium
trip-153821802957864106,FTL,120.1259,119.0,0.0017389953553073407,472.605072668062,0.9993442019244406,3362.2662,4807.148446298344,263.0261167006293,0.9353354128112261,3613.5252,4607.2451398068715,Carting,4607.2451398068715,4807.148446298344,199.9033064914729,50â€“150,morning,low
trip-153852857219271427,FTL,71.65979999999999,51.0,0.0007217713160598586,108.38115823037103,0.7404810241190156,2489.8764,3076.87922852025,117.0750391418557,0.7758541397467248,2256.4743999999996,2878.5515481570737,Carting,2878.5515481570737,3076.87922852025,198.3276803631761,50â€“150,night,low
trip-153835953025662495,Carting,134.8538,189.0,0.3470949259277891,251.9342287794383,0.6361142908528197,3627.3684000000003,4449.294002985287,209.06192230489344,0.4027115763030682,4025.9064000000003,4645.386032761322,FTL,4449.294002985287,4645.386032761322,196.0920297760349,50â€“150,night,high
trip-153818072295916247,FTL,67.4095,56.0,0.0019162163315407969,99.87098425674948,0.6739316935243452,2413.371,2950.078815275672,119.38513447267927,0.7612726842433372,2137.466,2756.872611067027,Carting,2756.872611067027,2950.078815275672,193.20620420864498,50â€“150,night,low
trip-153852951565843875,Carting,113.6209,95.0,0.004676636656241352,165.7357653436966,0.7594531340260183,3245.1762,3956.374297700402,166.85603146427857,0.7639715996486932,3431.3852,4147.083062752904,FTL,3956.374297700402,4147.083062752904,190.7087650525018,50â€“150,night,low
trip-153843624473656269,FTL,66.15440000000001,46.0,0.005535920790212373,96.03615851244135,0.7124822063821662,2390.7792,2939.0926202159653,120.64085404538437,0.8106503009084085,2102.3232000000003,2748.9300585449737,Carting,2748.9300585449737,2939.0926202159653,190.16256167099164,50â€“150,late_evening,low
trip-153819603764355901,Carting,111.2371,79.0,0.029698268457143975,186.91533230504302,0.8856448821491162,3202.2678,4018.920905684644,195.16015447195983,0.9029311386763199,3364.6387999999997,4206.424678282079,FTL,4018.920905684644,4206.424678282079,187.50377259743527,50â€“150,night,medium
trip-153846869267593139,Carting,131.743,166.0,0.3470949259277891,229.18361988858257,0.6606747701469916,3571.374,4360.078624850661,190.50483932599371,0.4518432910620439,3938.804,4545.735324183009,FTL,4360.078624850661,4545.735324183009,185.65669933234767,50â€“150,morning,high
trip-153827021894878775,FTL,76.2665,53.0,0.012439722262244208,180.0677540159624,0.9300964796352233,2572.7969999999996,3397.9807478495363,181.3567013946891,0.9319359925637362,2385.462,3214.143399071246,Carting,3214.143399071246,3397.9807478495363,183.8373487782901,50â€“150,night,medium
trip-153825831321154483,FTL,83.0471,56.0,0.0015451480639129124,140.04535174060555,0.8346275803119616,2694.8478,3392.252293637192,122.91457237258089,0.7752333988577025,2575.3188,3208.7646441740135,Carting,3208.7646441740135,3392.252293637192,183.4876494631785,50â€“150,late_evening,low
trip-153823142661151371,Carting,124.5317,160.0,0.3470949259277891,209.43686762547682,0.595677346061805,3441.5706,4158.283008281856,184.97344559466373,0.4610427074802211,3736.8876,4337.355844929438,FTL,4158.283008281856,4337.355844929438,179.07283664758143,50â€“150,afternoon,high
trip-153824012338410643,FTL,80.0981,64.0,0.005394862673427172,151.796870799787,0.8411216025847783,2641.7658,3365.920342891963,143.7047397794696,0.8155932722905597,2492.7468,3187.952915704219,Carting,3187.952915704219,3365.920342891963,177.9674271877443,50â€“150,afternoon,low
trip-153851717363683607,FTL,66.3261,47.0,0.005535920790212373,99.89052830772233,0.7244125769845791,2393.8698,2955.857145107734,129.24129137620218,0.834615125951718,2107.1308,2782.9209457282636,Carting,2782.9209457282636,2955.857145107734,172.9361993794705,50â€“150,late_evening,low
trip-153825754474862961,FTL,81.5429,68.0,0.008765182937916793,134.68264239961513,0.7648784423929413,2667.7722000000003,3319.576705995701,125.56293519003279,0.7265034283544903,2533.2012,3147.5787845573104,Carting,3147.5787845573104,3319.576705995701,171.99792143839068,50â€“150,late_evening,medium
trip-153819551947103663,Carting,102.0305,82.0,0.02602859561075302,231.0756834774488,0.9501853769027288,3036.549,3973.793055406262,272.3606436124124,0.9794834222061715,3106.8540000000003,4141.31699832791,FTL,3973.793055406262,4141.31699832791,167.52394292164854,50â€“150,night,medium
trip-153831252462598194,Carting,123.0956,157.0,0.3470949259277891,215.15624722911267,0.6444160686782813,3415.7208,4168.241328797366,190.6837594025527,0.5126848297831895,3696.6768,4334.3867336967005,FTL,4168.241328797366,4334.3867336967005,166.1454048993346,50â€“150,afternoon,high
trip-153860940003657990,Carting,110.5062,100.0,0.051128609386377866,157.2387908063734,0.6958321297496357,3189.1116,3851.505246487565,159.5216168731687,0.7064611375554544,3344.1736,4016.4474025240647,FTL,3851.505246487565,4016.4474025240647,164.9421560364999,50â€“150,late_evening,medium
trip-153825659534983279,FTL,73.66669999999999,53.0,0.01839009354993698,163.06509796156973,0.9011738112442242,2526.0006,3302.7177015452517,180.9615742406555,0.9313769106737951,2312.6675999999998,3140.2792038182083,Carting,3140.2792038182083,3302.7177015452517,162.43849772704334,50â€“150,late_evening,medium
trip-153834664014458099,FTL,79.43,55.0,0.08236427615489239,114.88750847545799,0.7477011516503574,2629.7400000000002,3233.3655927760947,113.52355925221174,0.7419405424494007,2474.04,3072.0573897291238,Carting,3072.0573897291238,3233.3655927760947,161.3082030469709,50â€“150,late_evening,high
trip-153827075036458418,Carting,127.338,176.0,0.3470949259277891,230.26667951699375,0.6043692413498236,3492.084,4254.801979708899,194.88550451876094,0.41034379183547254,3815.464,4410.406904955258,FTL,4254.801979708899,4410.406904955258,155.60492524635902,50â€“150,night,high
trip-153840511741698087,FTL,74.78569999999999,63.0,0.01350942499519396,145.3814959337337,0.8250147975442573,2546.1426,3249.4129906395965,159.17609854703153,0.8649756979639666,2343.9995999999996,3094.8396460760464,Carting,3094.8396460760464,3249.4129906395965,154.5733445635501,50â€“150,afternoon,medium
trip-153852148377777486,Carting,110.80199999999999,96.0,0.051128609386377866,160.97547911122226,0.7344332455754885,3194.4359999999997,3883.6035810101885,159.91039498296288,0.7297913697042353,3352.4559999999997,4037.172474818043,FTL,3883.6035810101885,4037.172474818043,153.5688938078547,50â€“150,late_evening,medium
trip-153825436115435870,Carting,140.9227,151.0,0.0004756294866913579,229.40109586573587,0.7448127896449899,3736.6086,4567.817186553966,162.78467293004653,0.39909688927141457,4195.8356,4720.953390495801,FTL,4567.817186553966,4720.953390495801,153.13620394183454,50â€“150,evening,low
trip-153855382748399399,FTL,80.358,71.0,0.0024261051879415183,193.5195384664962,0.9173671789747918,2646.444,3492.1666664203885,191.709736977453,0.9142668595592496,2500.0240000000003,3340.5769037345312,Carting,3340.5769037345312,3492.1666664203885,151.5897626858573,50â€“150,morning,low
trip-153834240263429205,FTL,84.0138,69.0,0.008765182937916793,138.5051205246136,0.775196797805327,2712.2484,3376.857039951891,128.42908482173928,0.7337982530427659,2602.3864000000003,3226.143696164862,Carting,3226.143696164862,3376.857039951891,150.71334378702886,50â€“150,late_evening,medium
trip-153825937188155248,Carting,120.1523,97.0,0.004918423431401846,196.414195042863,0.8554612578775359,3362.7414,4183.300419024494,168.84420105013749,0.7623173738692746,3614.2644,4333.111489034913,FTL,4183.300419024494,4333.111489034913,149.81107001041892,50â€“150,late_evening,low
trip-153850975663387214,FTL,71.7275,81.0,0.009748649965170905,138.69173741781967,0.7154573042330966,2491.0950000000003,3126.207126952188,159.51963189099806,0.7997737196842007,2258.37,2977.2961236240963,Carting,2977.2961236240963,3126.207126952188,148.91100332809174,50â€“150,evening,medium
